,GHI_Open_Field (W/m2),GHI_Agrivoltaic (W/m2),Temperature_Open_Field (C),Temperature_Agrivoltaic (C),Wind_Speed (m/s),Relative_Humidity (%),Panel_Tilt (degrees)
2022-07-02 06:00:00+00:00,376.0,376.0,25.56,24.36,0.41,76.6,37.26371178679297
2022-07-02 07:00:00+00:00,564.0,515.16,27.46,26.26,0.48,67.3,54.180387937106445
2022-07-02 08:00:00+00:00,735.0,561.9,28.89,27.69,0.9,59.1,42.47666769720908
2022-07-02 09:00:00+00:00,865.0,541.16,30.02,28.82,2.0,55.5,29.770770783059838
2022-07-02 10:00:00+00:00,944.0,555.0,30.68,29.48,2.83,52.15,16.075321227190955
2022-07-02 11:00:00+00:00,974.0,583.76,31.05,29.85,3.03,50.45,1.7164278626137925
2022-07-02 12:00:00+00:00,943.0,598.92,31.31,30.11,3.24,48.9,12.720598300342525
2022-07-02 13:00:00+00:00,857.0,632.36,31.3,30.1,3.24,48.9,26.61736647986303
2022-07-02 14:00:00+00:00,725.0,690.32,31.08,29.88,3.1,50.45,39.57391382994706
2022-07-02 15:00:00+00:00,553.0,553.0,30.5,29.3,3.24,52.05,51.50680530999901
2022-07-02 16:00:00+00:00,369.0,369.0,29.55,28.35,2.76,57.3,47.825441199740155
2022-07-02 17:00:00+00:00,183.0,183.0,28.57,27.37,2.14,63.2,20.596995767407233
2022-07-02 18:00:00+00:00,28.0,28.0,27.59,26.39,1.24,67.4,6.916379519322591
2022-07-02 19:00:00+00:00,0.0,0.0,26.53,25.330000000000002,1.31,74.15,0.0
2022-07-02 20:00:00+00:00,0.0,0.0,25.12,23.92,1.1,84.45,0.0
2022-07-02 21:00:00+00:00,0.0,0.0,24.31,23.11,1.03,90.1,0.0
2022-07-02 22:00:00+00:00,0.0,0.0,25.12,23.92,0.62,84.45,0.0
2022-07-02 23:00:00+00:00,0.0,0.0,24.76,23.560000000000002,0.21,87.25,0.0
2022-07-03 00:00:00+00:00,0.0,0.0,24.41,23.21,0.69,90.1,0.0
2022-07-03 01:00:00+00:00,0.0,0.0,23.59,22.39,0.83,93.1,0.0
2022-07-03 02:00:00+00:00,0.0,0.0,23.07,21.87,0.97,93.05,0.0
2022-07-03 03:00:00+00:00,0.0,0.0,22.58,21.38,1.03,96.15,0.0
2022-07-03 04:00:00+00:00,32.0,32.0,22.55,21.35,0.97,96.15,3.939334262923463
2022-07-03 05:00:00+00:00,134.0,134.0,23.82,22.62,0.83,93.1,16.90144202693537
2022-07-03 06:00:00+00:00,292.0,292.0,24.92,23.720000000000002,0.97,81.7,37.00643773147508
2022-07-03 07:00:00+00:00,420.0,403.32,26.13,24.93,1.17,76.65,54.260578568542236
2022-07-03 08:00:00+00:00,543.0,485.4,26.77,25.57,1.52,71.85,42.55258232862563
2022-07-03 09:00:00+00:00,770.0,552.88,27.51,26.310000000000002,1.93,69.6,29.84047930921002
2022-07-03 10:00:00+00:00,921.0,575.4,28.2,27.0,2.34,67.4,16.135501340407732
2022-07-03 11:00:00+00:00,951.0,587.64,28.65,27.45,2.76,65.3,1.763395804029549
2022-07-03 12:00:00+00:00,765.0,599.56,28.85,27.650000000000002,3.31,63.2,12.689229783292378
2022-07-03 13:00:00+00:00,742.0,605.68,28.91,27.71,3.59,61.1,26.60163558955934
2022-07-03 14:00:00+00:00,550.0,537.1,28.72,27.52,3.66,59.1,39.57191717373926
2022-07-03 15:00:00+00:00,555.0,555.0,28.28,27.080000000000002,3.59,59.0,51.5159133933197
2022-07-03 16:00:00+00:00,372.0,372.0,27.6,26.400000000000002,3.38,57.05,47.71348090362493
2022-07-03 17:00:00+00:00,183.0,183.0,26.78,25.580000000000002,2.97,58.8,20.559208748851546
2022-07-03 18:00:00+00:00,30.0,30.0,25.87,24.67,2.55,64.8,6.881920328480734
2022-07-03 19:00:00+00:00,0.0,0.0,25.13,23.93,1.86,66.95,0.0
2022-07-03 20:00:00+00:00,0.0,0.0,24.18,22.98,1.24,73.85,0.0
2022-07-03 21:00:00+00:00,0.0,0.0,23.58,22.38,0.83,78.9,0.0
2022-07-03 22:00:00+00:00,0.0,0.0,23.96,22.76,0.48,78.9,0.0
2022-07-03 23:00:00+00:00,0.0,0.0,23.66,22.46,0.28,78.9,0.0
2022-07-04 00:00:00+00:00,0.0,0.0,23.37,22.17,0.28,84.25,0.0
2022-07-04 01:00:00+00:00,0.0,0.0,23.09,21.89,0.14,84.25,0.0
2022-07-04 02:00:00+00:00,0.0,0.0,22.7,21.5,0.21,87.1,0.0
2022-07-04 03:00:00+00:00,0.0,0.0,22.2,21.0,0.55,90.0,0.0
2022-07-04 04:00:00+00:00,30.0,30.0,21.42,20.220000000000002,0.83,96.15,3.826938424260243
2022-07-04 05:00:00+00:00,201.0,201.0,21.62,20.42,0.62,93.0,16.77330107290285
2022-07-04 06:00:00+00:00,398.0,398.0,23.43,22.23,0.34,84.25,36.74235432798034
2022-07-04 07:00:00+00:00,588.0,542.6,24.35,23.150000000000002,0.0,73.85,54.34367106914779
2022-07-04 08:00:00+00:00,745.0,568.6,25.53,24.330000000000002,0.48,64.7,42.63071497217283
2022-07-04 09:00:00+00:00,878.0,547.72,26.68,25.48,1.03,56.85,29.91151880737943
2022-07-04 10:00:00+00:00,958.0,577.36,27.72,26.52,1.52,51.55,16.19590036967097
2022-07-04 11:00:00+00:00,989.0,607.66,28.54,27.34,2.0,48.15,1.8093215853349671
2022-07-04 12:00:00+00:00,957.0,605.44,28.99,27.79,2.62,45.05,12.66014306787659
2022-07-04 13:00:00+00:00,876.0,643.36,28.91,27.71,3.17,46.65,26.589235354428627
2022-07-04 14:00:00+00:00,742.0,706.0,28.46,27.26,3.31,48.15,39.574042664279794
2022-07-04 15:00:00+00:00,572.0,572.0,27.87,26.67,3.17,49.8,51.529721493345676
2022-07-04 16:00:00+00:00,380.0,380.0,27.21,26.01,2.83,51.45,47.570671168116874
2022-07-04 17:00:00+00:00,197.0,197.0,26.42,25.220000000000002,2.55,56.7,20.512906473647252
2022-07-04 18:00:00+00:00,34.0,34.0,25.52,24.32,2.07,62.55,6.840488470457933
2022-07-04 19:00:00+00:00,0.0,0.0,24.63,23.43,1.52,66.85,0.0
2022-07-04 20:00:00+00:00,0.0,0.0,23.58,22.38,1.38,73.75,0.0
2022-07-04 21:00:00+00:00,0.0,0.0,22.4,21.2,1.24,84.15,0.0
2022-07-04 22:00:00+00:00,0.0,0.0,22.55,21.35,0.97,81.45,0.0
2022-07-04 23:00:00+00:00,0.0,0.0,23.21,22.01,0.62,78.85,0.0
2022-07-05 00:00:00+00:00,0.0,0.0,22.88,21.68,0.41,84.25,0.0
2022-07-05 01:00:00+00:00,0.0,0.0,22.51,21.310000000000002,0.34,87.05,0.0
2022-07-05 02:00:00+00:00,0.0,0.0,22.16,20.96,0.34,87.05,0.0
2022-07-05 03:00:00+00:00,0.0,0.0,21.79,20.59,0.55,93.0,0.0
2022-07-05 04:00:00+00:00,46.0,46.0,21.52,20.32,0.62,93.0,3.7098489788144295
2022-07-05 05:00:00+00:00,202.0,202.0,21.61,20.41,0.55,93.0,16.64032738883416
2022-07-05 06:00:00+00:00,398.0,398.0,23.1,21.900000000000002,0.48,81.5,36.47204142754714
2022-07-05 07:00:00+00:00,588.0,542.2,24.66,23.46,0.41,71.5,54.42957562754971
2022-07-05 08:00:00+00:00,755.0,571.4,25.97,24.77,0.69,62.65,42.710977659767
2022-07-05 09:00:00+00:00,885.0,546.9,27.25,26.05,1.45,53.2,29.983801898461078
2022-07-05 10:00:00+00:00,961.0,576.04,28.16,26.96,2.14,48.15,16.256431152655917
2022-07-05 11:00:00+00:00,992.0,606.52,28.65,27.45,2.62,46.65,1.8541192959870532
2022-07-05 12:00:00+00:00,960.0,604.92,28.84,27.64,2.83,46.65,12.633419910574949
2022-07-05 13:00:00+00:00,874.0,642.0,28.86,27.66,2.97,46.65,26.58023946937927
2022-07-05 14:00:00+00:00,740.0,704.12,28.61,27.41,2.83,46.65,39.58035293196456
2022-07-05 15:00:00+00:00,567.0,567.0,28.22,27.02,2.83,48.15,51.548280137773546
2022-07-05 16:00:00+00:00,379.0,379.0,27.52,26.32,2.76,49.7,47.39789717678508
2022-07-05 17:00:00+00:00,190.0,190.0,26.69,25.490000000000002,2.21,53.1,20.458081311296027
2022-07-05 18:00:00+00:00,31.0,31.0,25.79,24.59,1.72,58.55,6.792070814509137
2022-07-05 19:00:00+00:00,0.0,0.0,24.71,23.51,0.97,62.45,0.0
2022-07-05 20:00:00+00:00,0.0,0.0,24.32,23.12,0.62,66.75,0.0
2022-07-05 21:00:00+00:00,0.0,0.0,24.16,22.96,0.41,69.05,0.0
2022-07-05 22:00:00+00:00,0.0,0.0,23.81,22.61,0.55,73.75,0.0
2022-07-05 23:00:00+00:00,0.0,0.0,23.43,22.23,0.55,78.85,0.0
2022-07-06 00:00:00+00:00,0.0,0.0,23.05,21.85,0.48,78.85,0.0
2022-07-06 01:00:00+00:00,0.0,0.0,22.77,21.57,0.55,84.25,0.0
2022-07-06 02:00:00+00:00,0.0,0.0,22.52,21.32,0.48,84.25,0.0
2022-07-06 03:00:00+00:00,0.0,0.0,22.25,21.05,0.48,87.05,0.0
2022-07-06 04:00:00+00:00,36.0,36.0,21.98,20.78,0.69,93.0,3.588202359677905
2022-07-06 05:00:00+00:00,206.0,206.0,21.87,20.67,0.83,89.95,16.502707036949097
2022-07-06 06:00:00+00:00,377.0,377.0,23.63,22.43,0.34,76.3,36.19605360233621
2022-07-06 07:00:00+00:00,491.0,465.8,25.04,23.84,1.1,69.25,54.518203719755206
2022-07-06 08:00:00+00:00,743.0,564.5,26.02,24.82,1.93,67.05,42.793284406552424
2022-07-06 09:00:00+00:00,871.0,556.4,26.7,25.5,2.41,60.8,30.057243811170512
2022-07-06 10:00:00+00:00,946.0,571.12,27.14,25.94,2.69,58.9,16.317009618752035
2022-07-06 11:00:00+00:00,983.0,602.58,27.56,26.36,2.69,56.95,1.8977064431746364
2022-07-06 12:00:00+00:00,946.0,599.72,27.96,26.76,2.62,53.35,12.60913839715457
2022-07-06 13:00:00+00:00,870.0,638.0,28.13,26.93,2.76,51.55,26.574717676981326
2022-07-06 14:00:00+00:00,729.0,694.08,28.11,26.91,3.1,49.8,39.590906320631795
2022-07-06 15:00:00+00:00,568.0,568.0,27.77,26.57,3.17,49.8,51.57163520120486
2022-07-06 16:00:00+00:00,379.0,379.0,27.16,25.96,2.9,53.2,47.19626177215543
2022-07-06 17:00:00+00:00,190.0,190.0,26.47,25.27,2.69,56.7,20.394740791443684
2022-07-06 18:00:00+00:00,30.0,30.0,25.62,24.42,2.21,60.6,6.73666300342931
2022-07-06 19:00:00+00:00,0.0,0.0,24.68,23.48,1.72,66.85,0.0
2022-07-06 20:00:00+00:00,0.0,0.0,23.76,22.560000000000002,1.31,73.75,0.0
2022-07-06 21:00:00+00:00,0.0,0.0,22.96,21.76,0.9,81.45,0.0
2022-07-06 22:00:00+00:00,0.0,0.0,23.47,22.27,0.69,78.85,0.0
2022-07-06 23:00:00+00:00,0.0,0.0,23.12,21.92,0.55,78.85,0.0
2022-07-07 00:00:00+00:00,0.0,0.0,22.77,21.57,0.41,84.25,0.0
2022-07-07 01:00:00+00:00,0.0,0.0,22.45,21.25,0.34,87.05,0.0
2022-07-07 02:00:00+00:00,0.0,0.0,22.21,21.01,0.48,87.05,0.0
2022-07-07 03:00:00+00:00,0.0,0.0,21.97,20.77,0.62,89.95,0.0
2022-07-07 04:00:00+00:00,41.0,41.0,21.72,20.52,0.76,93.0,3.462134383312523
2022-07-07 05:00:00+00:00,203.0,203.0,21.39,20.19,0.76,93.0,16.36062387977447
2022-07-07 06:00:00+00:00,393.0,393.0,23.16,21.96,0.48,81.5,35.914917649421895
2022-07-07 07:00:00+00:00,580.0,535.1,24.18,22.98,0.83,76.35,54.60946892073595
2022-07-07 08:00:00+00:00,721.0,557.8,25.5,24.3,0.97,71.6,42.87755207543999
2022-07-07 09:00:00+00:00,847.0,559.24,26.87,25.67,1.72,62.9,30.131763309637115
2022-07-07 10:00:00+00:00,930.0,575.28,27.98,26.78,2.55,59.0,16.37755577129308
2022-07-07 11:00:00+00:00,951.0,607.38,28.62,27.42,3.52,57.15,1.9400049596225861
2022-07-07 12:00:00+00:00,946.0,599.72,28.78,27.580000000000002,4.14,57.15,12.587371942262015
2022-07-07 13:00:00+00:00,861.0,635.08,28.77,27.57,4.41,57.15,26.57273480963027
2022-07-07 14:00:00+00:00,729.0,694.08,28.58,27.38,4.34,57.15,39.60575599440968
2022-07-07 15:00:00+00:00,564.0,564.0,28.28,27.080000000000002,4.07,59.0,51.59982707905632
2022-07-07 16:00:00+00:00,376.0,376.0,27.74,26.54,3.72,61.0,46.96705219590458
2022-07-07 17:00:00+00:00,189.0,189.0,26.99,25.79,3.31,67.2,20.322908546565184
2022-07-07 18:00:00+00:00,30.0,30.0,26.04,24.84,2.48,71.65,6.674270213330207
2022-07-07 19:00:00+00:00,0.0,0.0,24.94,23.740000000000002,1.86,76.45,0.0
2022-07-07 20:00:00+00:00,0.0,0.0,24.17,22.970000000000002,1.38,78.95,0.0
2022-07-07 21:00:00+00:00,0.0,0.0,23.33,22.13,0.83,87.1,0.0
2022-07-07 22:00:00+00:00,0.0,0.0,23.74,22.54,0.41,84.35,0.0
2022-07-07 23:00:00+00:00,0.0,0.0,23.48,22.28,0.34,87.1,0.0
2022-07-08 00:00:00+00:00,0.0,0.0,23.19,21.990000000000002,0.34,87.1,0.0
2022-07-08 01:00:00+00:00,0.0,0.0,22.98,21.78,0.21,93.05,0.0
2022-07-08 02:00:00+00:00,0.0,0.0,22.7,21.5,0.14,93.05,0.0
2022-07-08 03:00:00+00:00,0.0,0.0,22.39,21.19,0.34,96.15,0.0
2022-07-08 04:00:00+00:00,40.0,40.0,22.06,20.86,0.69,96.15,3.3317793093873207
2022-07-08 05:00:00+00:00,202.0,202.0,21.58,20.38,0.76,96.15,16.21425841443473
2022-07-08 06:00:00+00:00,398.0,398.0,23.79,22.59,0.97,84.35,35.62913077855797
2022-07-08 07:00:00+00:00,585.0,539.2,25.3,24.1,0.55,74.0,54.70328763365391
2022-07-08 08:00:00+00:00,749.0,567.2,26.81,25.61,0.48,65.0,42.963701155213535
2022-07-08 09:00:00+00:00,879.0,558.24,28.27,27.07,1.1,59.0,30.207283539309053
2022-07-08 10:00:00+00:00,950.0,573.2,29.4,28.2,1.93,53.55,16.437994596088515
2022-07-08 11:00:00+00:00,982.0,604.34,30.07,28.87,2.69,51.9,1.9809421576425794
2022-07-08 12:00:00+00:00,951.0,602.52,30.34,29.14,3.1,50.3,12.56818833032282
2022-07-08 13:00:00+00:00,865.0,637.48,30.31,29.11,3.31,50.3,26.57434986461684
2022-07-08 14:00:00+00:00,729.0,694.32,30.07,28.87,3.31,50.2,39.624949067885424
2022-07-08 15:00:00+00:00,558.0,558.0,29.66,28.46,3.1,50.2,51.63288988206336
2022-07-08 16:00:00+00:00,366.0,366.0,28.96,27.76,3.1,53.45,46.711704295321894
2022-07-08 17:00:00+00:00,177.0,177.0,27.99,26.79,2.97,57.05,20.242625168668308
2022-07-08 18:00:00+00:00,28.0,28.0,26.9,25.7,2.41,62.9,6.604907884226048
2022-07-08 19:00:00+00:00,0.0,0.0,25.59,24.39,1.79,67.05,0.0
2022-07-08 20:00:00+00:00,0.0,0.0,24.34,23.14,1.1,78.95,0.0
2022-07-08 21:00:00+00:00,0.0,0.0,24.14,22.94,0.76,78.95,0.0
2022-07-08 22:00:00+00:00,0.0,0.0,24.27,23.07,0.48,81.65,0.0
2022-07-08 23:00:00+00:00,0.0,0.0,23.94,22.740000000000002,0.48,84.35,0.0
2022-07-09 00:00:00+00:00,0.0,0.0,23.48,22.28,0.9,87.1,0.0
2022-07-09 01:00:00+00:00,0.0,0.0,23.33,22.13,0.83,87.1,0.0
2022-07-09 02:00:00+00:00,0.0,0.0,23.14,21.94,0.76,87.1,0.0
2022-07-09 03:00:00+00:00,0.0,0.0,22.96,21.76,0.55,90.05,0.0
2022-07-09 04:00:00+00:00,33.0,33.0,22.77,21.57,0.62,90.05,3.1972691799516895
2022-07-09 05:00:00+00:00,178.0,178.0,22.91,21.71,0.69,90.05,16.063786961789244
2022-07-09 06:00:00+00:00,367.0,367.0,24.59,23.39,0.28,71.5,35.339159844033546
2022-07-09 07:00:00+00:00,561.0,519.9,26.64,25.44,0.21,54.95,54.799579573096175
2022-07-09 08:00:00+00:00,727.0,558.1,27.88,26.68,0.62,53.35,43.05165627876925
2022-07-09 09:00:00+00:00,863.0,553.68,29.08,27.88,1.45,50.05,30.283732594663892
2022-07-09 10:00:00+00:00,944.0,554.5,30.02,28.82,2.34,50.2,16.498256681809536
2022-07-09 11:00:00+00:00,970.0,600.16,30.61,29.41,2.97,45.6,2.020451384862434
2022-07-09 12:00:00+00:00,940.0,599.0,30.82,29.62,3.52,44.05,12.551649055267776
2022-07-09 13:00:00+00:00,851.0,632.12,30.7,29.5,3.59,42.6,26.579615362172433
2022-07-09 14:00:00+00:00,716.0,682.82,30.46,29.26,3.31,42.45,39.64852600665819
2022-07-09 15:00:00+00:00,545.0,545.0,30.1,28.900000000000002,2.76,42.45,51.670850882991786
2022-07-09 16:00:00+00:00,357.0,357.0,29.58,28.38,2.07,43.8,46.43176502638545
2022-07-09 17:00:00+00:00,194.0,194.0,28.81,27.61,1.59,48.25,20.153948594343642
2022-07-09 18:00:00+00:00,4.0,4.0,27.7,26.5,1.38,53.35,6.528602112233401
2022-07-09 19:00:00+00:00,0.0,0.0,26.4,25.2,1.38,62.8,0.0
2022-07-09 20:00:00+00:00,0.0,0.0,24.69,23.490000000000002,1.24,76.45,0.0
2022-07-09 21:00:00+00:00,0.0,0.0,24.38,23.18,0.97,78.95,0.0
2022-07-09 22:00:00+00:00,0.0,0.0,24.97,23.77,0.69,79.05,0.0
2022-07-09 23:00:00+00:00,0.0,0.0,24.62,23.42,0.55,79.05,0.0
2022-07-10 00:00:00+00:00,0.0,0.0,24.15,22.95,0.76,84.35,0.0
2022-07-10 01:00:00+00:00,0.0,0.0,23.74,22.54,0.69,90.1,0.0
2022-07-10 02:00:00+00:00,0.0,0.0,23.34,22.14,0.48,93.05,0.0
2022-07-10 03:00:00+00:00,0.0,0.0,23.03,21.830000000000002,0.48,90.05,0.0
2022-07-10 04:00:00+00:00,34.0,34.0,22.89,21.69,0.48,93.05,3.058733459274421
2022-07-10 05:00:00+00:00,93.0,93.0,23.14,21.94,0.55,87.1,15.909381232330821
2022-07-10 06:00:00+00:00,377.0,377.0,24.72,23.52,0.41,64.6,35.0454415990067
2022-07-10 07:00:00+00:00,568.0,525.2,26.59,25.39,0.21,49.55,54.89826795218406
2022-07-10 08:00:00+00:00,741.0,562.8,28.01,26.810000000000002,1.03,46.5,43.141346404760995
2022-07-10 09:00:00+00:00,875.0,556.0,29.22,28.02,1.93,45.2,30.361043690866943
2022-07-10 10:00:00+00:00,957.0,555.5,29.99,28.79,2.9,45.35,16.55827837921412
2022-07-10 11:00:00+00:00,984.0,602.66,30.39,29.19,3.31,45.45,2.0584721636080614
2022-07-10 12:00:00+00:00,948.0,600.84,30.65,29.45,3.38,44.05,12.537809205171348
2022-07-10 13:00:00+00:00,863.0,636.44,30.69,29.490000000000002,3.38,44.05,26.588577265009086
2022-07-10 14:00:00+00:00,730.0,694.96,30.48,29.28,3.52,45.45,39.67652059190172
2022-07-10 15:00:00+00:00,559.0,559.0,29.86,28.66,3.24,48.5,51.71373053194699
2022-07-10 16:00:00+00:00,370.0,370.0,28.98,27.78,2.76,53.45,46.12885358026928
2022-07-10 17:00:00+00:00,181.0,181.0,28.07,26.87,2.28,57.05,20.056953513030738
2022-07-10 18:00:00+00:00,27.0,27.0,26.99,25.79,1.93,65.0,6.445389280511459
2022-07-10 19:00:00+00:00,0.0,0.0,25.6,24.400000000000002,1.24,71.65,0.0
2022-07-10 20:00:00+00:00,0.0,0.0,24.44,23.240000000000002,0.76,84.35,0.0
2022-07-10 21:00:00+00:00,0.0,0.0,24.64,23.44,0.28,79.05,0.0
2022-07-10 22:00:00+00:00,0.0,0.0,24.25,23.05,0.21,81.65,0.0
2022-07-10 23:00:00+00:00,0.0,0.0,23.89,22.69,0.55,87.15,0.0
2022-07-11 00:00:00+00:00,0.0,0.0,23.59,22.39,0.48,87.15,0.0
2022-07-11 01:00:00+00:00,0.0,0.0,23.2,22.0,0.07,90.05,0.0
2022-07-11 02:00:00+00:00,0.0,0.0,22.93,21.73,0.21,93.05,0.0
2022-07-11 03:00:00+00:00,0.0,0.0,22.66,21.46,0.48,93.05,0.0
2022-07-11 04:00:00+00:00,30.0,30.0,22.48,21.28,0.69,96.15,2.9162987791353654
2022-07-11 05:00:00+00:00,178.0,178.0,22.71,21.51,0.62,93.05,15.751208046535343
2022-07-11 06:00:00+00:00,367.0,367.0,24.21,23.01,0.41,78.95,34.748383476048936
2022-07-11 07:00:00+00:00,557.0,516.3,26.06,24.86,0.28,58.7,54.99927949181009
2022-07-11 08:00:00+00:00,724.0,556.0,27.53,26.330000000000002,0.76,51.45,43.23270474143911
2022-07-11 09:00:00+00:00,856.0,553.28,28.9,27.7,1.31,46.65,30.43915498978755
2022-07-11 10:00:00+00:00,936.0,554.5,29.98,28.78,2.07,43.8,16.61800151327756
2022-07-11 11:00:00+00:00,973.0,599.48,30.53,29.330000000000002,2.76,43.95,2.094949777267148
2022-07-11 12:00:00+00:00,933.0,598.6,30.59,29.39,3.38,44.05,12.526717992924949
2022-07-11 13:00:00+00:00,853.0,631.24,30.3,29.1,3.45,47.0,26.601275613205203
2022-07-11 14:00:00+00:00,722.0,687.74,29.92,28.720000000000002,3.1,50.2,39.70896063080234
2022-07-11 15:00:00+00:00,555.0,555.0,29.5,28.3,2.76,53.55,51.76154323734986
2022-07-11 16:00:00+00:00,363.0,363.0,28.82,27.62,2.41,57.15,45.80462204295421
2022-07-11 17:00:00+00:00,180.0,180.0,27.99,26.79,1.72,61.0,19.95172950084046
2022-07-11 18:00:00+00:00,26.0,26.0,27.07,25.87,1.1,65.1,6.3553146927098485
2022-07-11 19:00:00+00:00,0.0,0.0,25.61,24.41,1.03,74.1,0.0
2022-07-11 20:00:00+00:00,0.0,0.0,24.59,23.39,0.69,81.7,0.0
2022-07-11 21:00:00+00:00,0.0,0.0,24.04,22.84,0.76,84.35,0.0
2022-07-11 22:00:00+00:00,0.0,0.0,23.34,22.14,0.97,87.1,0.0
2022-07-11 23:00:00+00:00,0.0,0.0,23.83,22.63,0.76,87.15,0.0
2022-07-12 00:00:00+00:00,0.0,0.0,23.55,22.35,0.76,87.15,0.0
2022-07-12 01:00:00+00:00,0.0,0.0,23.19,21.990000000000002,0.83,90.05,0.0
2022-07-12 02:00:00+00:00,0.0,0.0,23.12,21.92,0.76,90.05,0.0
2022-07-12 03:00:00+00:00,0.0,0.0,23.01,21.810000000000002,0.55,93.05,0.0
2022-07-12 04:00:00+00:00,27.0,27.0,22.79,21.59,0.83,93.05,2.7700885390325034
2022-07-12 05:00:00+00:00,162.0,162.0,23.17,21.970000000000002,0.62,90.05,15.589428925096335
2022-07-12 06:00:00+00:00,291.0,291.0,24.66,23.46,0.41,73.95,34.44836427202462
2022-07-12 07:00:00+00:00,541.0,503.3,26.55,25.35,0.62,60.7,55.00000000000001
2022-07-12 08:00:00+00:00,113.0,113.0,27.94,26.740000000000002,0.28,53.35,43.32566861136443
2022-07-12 09:00:00+00:00,478.0,447.64,29.35,28.150000000000002,0.76,48.4,30.518009260368355
2022-07-12 10:00:00+00:00,449.0,432.0,30.37,29.17,2.83,47.0,16.677372797683006
